,Id,Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross,Profitability,ROI,Genres
416,97,1986,Cobra,25000000,49042224,49042224,73084448,3.92337792,Drama
417,26,2013,Carrie,30000000,35266619,82409520,87676139,3.922537966666667,Drama
417,26,2013,Carrie,30000000,35266619,82409520,87676139,3.922537966666667,Horror
421,34,2015,The Transporter Refueled,22000000,16029670,69698495,63728165,3.8967347727272728,Action
421,34,2015,The Transporter Refueled,22000000,16029670,69698495,63728165,3.8967347727272728,Adventure
421,34,2015,The Transporter Refueled,22000000,16029670,69698495,63728165,3.8967347727272728,Crime
423,69,2016,The 5th Wave,38000000,34912982,111336398,108249380,3.8486678947368422,Action
423,69,2016,The 5th Wave,38000000,34912982,111336398,108249380,3.8486678947368422,Adventure
423,69,2016,The 5th Wave,38000000,34912982,111336398,108249380,3.8486678947368422,Drama
426,6,2015,The Night Before,25000000,43035725,52427346,70463071,3.81852284,Adventure
426,6,2015,The Night Before,25000000,43035725,52427346,70463071,3.81852284,Comedy
427,22,2010,Get Him to the Greek,40000000,61153526,91455875,112609401,3.815235025,Adventure
427,22,2010,Get Him to the Greek,40000000,61153526,91455875,112609401,3.815235025,Comedy
434,22,2007,Good Luck Chuck,25000000,35017297,59183821,69201118,3.76804472,Comedy
435,11,2012,The Cabin in the Woods,30000000,42073277,70689968,82763245,3.7587748333333333,Horror
436,1,2011,"Big Mommas: Like Father, Like Son",32000000,37915414,82332450,88247864,3.75774575,Action
436,1,2011,"Big Mommas: Like Father, Like Son",32000000,37915414,82332450,88247864,3.75774575,Comedy
436,1,2011,"Big Mommas: Like Father, Like Son",32000000,37915414,82332450,88247864,3.75774575,Crime
438,8,2015,The Age of Adaline,30000000,42629776,68984536,81614312,3.7204770666666667,Drama
438,8,2015,The Age of Adaline,30000000,42629776,68984536,81614312,3.7204770666666667,Romance
440,73,2016,Mike and Dave Need Wedding Dates,33000000,46009673,75898100,88907773,3.6941749393939394,Adventure
440,73,2016,Mike and Dave Need Wedding Dates,33000000,46009673,75898100,88907773,3.6941749393939394,Comedy
440,73,2016,Mike and Dave Need Wedding Dates,33000000,46009673,75898100,88907773,3.6941749393939394,Romance
442,31,2000,Frequency,31000000,44983704,68079671,82063375,3.64720564516129,Thriller
444,25,2011,The Lincoln Lawyer,40000000,58009200,87145086,105154286,3.62885715,Crime
444,25,2011,The Lincoln Lawyer,40000000,58009200,87145086,105154286,3.62885715,Drama
444,25,2011,The Lincoln Lawyer,40000000,58009200,87145086,105154286,3.62885715,Thriller
446,67,2010,For Colored Girls,21000000,37729698,38017873,54747571,3.6070271904761904,Drama
447,66,2013,Riddick,38000000,42025135,94763758,98788893,3.599707710526316,Action
447,66,2013,Riddick,38000000,42025135,94763758,98788893,3.599707710526316,Adventure
448,59,2018,Sicario: Day of the Soldado,35000000,50065850,75885196,90951046,3.5986013142857143,Action
448,59,2018,Sicario: Day of the Soldado,35000000,50065850,75885196,90951046,3.5986013142857143,Crime
448,59,2018,Sicario: Day of the Soldado,35000000,50065850,75885196,90951046,3.5986013142857143,Drama
455,15,2013,August: Osage County,25000000,37738810,50738810,63477620,3.5391048,Comedy
455,15,2013,August: Osage County,25000000,37738810,50738810,63477620,3.5391048,Drama
456,38,2012,Lawless,26000000,37397291,54393687,65790978,3.5304222307692306,Crime
456,38,2012,Lawless,26000000,37397291,54393687,65790978,3.5304222307692306,Drama
457,91,1999,Message in a Bottle,30000000,52880016,52880016,75760032,3.5253344,Adventure
459,14,2011,Hanna,30000000,40259119,65343694,75602813,3.5200937666666667,Action
459,14,2011,Hanna,30000000,40259119,65343694,75602813,3.5200937666666667,Drama
459,14,2011,Hanna,30000000,40259119,65343694,75602813,3.5200937666666667,Thriller
461,58,2013,The Counselor,25000000,16973715,71009334,62983049,3.51932196,Crime
461,58,2013,The Counselor,25000000,16973715,71009334,62983049,3.51932196,Drama
461,58,2013,The Counselor,25000000,16973715,71009334,62983049,3.51932196,Thriller
462,100,2011,The Rite,37000000,33047633,97143987,93191620,3.5186924324324322,Drama
462,100,2011,The Rite,37000000,33047633,97143987,93191620,3.5186924324324322,Horror
462,100,2011,The Rite,37000000,33047633,97143987,93191620,3.5186924324324322,Mystery
465,21,2018,Peppermint,25000000,35418723,51800758,62219481,3.48877924,Action
465,21,2018,Peppermint,25000000,35418723,51800758,62219481,3.48877924,Crime
465,21,2018,Peppermint,25000000,35418723,51800758,62219481,3.48877924,Drama
466,76,2011,J. Edgar,35000000,37306030,84606030,86912060,3.4832017142857143,Biography
466,76,2011,J. Edgar,35000000,37306030,84606030,86912060,3.4832017142857143,Crime
466,76,2011,J. Edgar,35000000,37306030,84606030,86912060,3.4832017142857143,Drama
469,58,2011,Paul,40000000,37412945,101162106,98575051,3.464376275,Adventure
469,58,2011,Paul,40000000,37412945,101162106,98575051,3.464376275,Comedy
470,62,2018,The Commuter,40000000,36343858,101985431,98329289,3.458232225,Action
470,62,2018,The Commuter,40000000,36343858,101985431,98329289,3.458232225,Mystery
470,62,2018,The Commuter,40000000,36343858,101985431,98329289,3.458232225,Thriller
471,86,2012,What to Expect When You're Expecting,37500000,41152203,88473016,92125219,3.4566725066666666,Comedy
471,86,2012,What to Expect When You're Expecting,37500000,41152203,88473016,92125219,3.4566725066666666,Drama
471,86,2012,What to Expect When You're Expecting,37500000,41152203,88473016,92125219,3.4566725066666666,Romance
473,53,2010,Secretariat,35000000,59699513,60376247,85075760,3.430736,Biography
473,53,2010,Secretariat,35000000,59699513,60376247,85075760,3.430736,Drama
477,27,2016,Mother's Day,25000000,32492859,52367022,59859881,3.39439524,Drama
477,27,2016,Mother's Day,25000000,32492859,52367022,59859881,3.39439524,Horror
477,27,2016,Mother's Day,25000000,32492859,52367022,59859881,3.39439524,Thriller
479,55,2011,Scream 4,40000000,38180928,95989590,94170518,3.35426295,Horror
479,55,2011,Scream 4,40000000,38180928,95989590,94170518,3.35426295,Mystery
480,69,2014,Brick Mansions,28000000,20396829,73421224,65818053,3.35064475,Action
480,69,2014,Brick Mansions,28000000,20396829,73421224,65818053,3.35064475,Crime
482,64,2018,12 Strong,35000000,45819713,71118378,81938091,3.3410883142857144,Action
482,64,2018,12 Strong,35000000,45819713,71118378,81938091,3.3410883142857144,Drama
487,32,2013,Side Effects,30000000,32172757,66742138,68914895,3.2971631666666665,Crime
487,32,2013,Side Effects,30000000,32172757,66742138,68914895,3.2971631666666665,Drama
487,32,2013,Side Effects,30000000,32172757,66742138,68914895,3.2971631666666665,Mystery
489,71,2013,Rush,38000000,26947624,98230839,87178463,3.2941700789473685,Action
489,71,2013,Rush,38000000,26947624,98230839,87178463,3.2941700789473685,Biography
489,71,2013,Rush,38000000,26947624,98230839,87178463,3.2941700789473685,Drama
490,9,1997,Money Talks,25000000,41076865,41076865,57153730,3.2861492,Crime
492,65,2013,Kick-Ass 2,28000000,28795985,63129909,63925894,3.283067642857143,Action
492,65,2013,Kick-Ass 2,28000000,28795985,63129909,63925894,3.283067642857143,Comedy
492,65,2013,Kick-Ass 2,28000000,28795985,63129909,63925894,3.283067642857143,Crime
494,4,2012,The Three Stooges,30000000,44338224,54052249,68390473,3.2796824333333334,Comedy
496,96,2011,Abduction,35000000,28087155,86648359,79735514,3.278157542857143,Action
496,96,2011,Abduction,35000000,28087155,86648359,79735514,3.278157542857143,Mystery
496,96,2011,Abduction,35000000,28087155,86648359,79735514,3.278157542857143,Thriller
497,94,2016,Mechanic: Resurrection,40000000,21218403,109738840,90957243,3.273931075,Action
497,94,2016,Mechanic: Resurrection,40000000,21218403,109738840,90957243,3.273931075,Adventure
497,94,2016,Mechanic: Resurrection,40000000,21218403,109738840,90957243,3.273931075,Thriller
499,29,2013,Homefront,22000000,20158492,51695362,49853854,3.2660842727272725,Action
499,29,2013,Homefront,22000000,20158492,51695362,49853854,3.2660842727272725,Thriller
505,25,2011,Larry Crowne,30000000,35608245,61449135,67057380,3.235246,Comedy
505,25,2011,Larry Crowne,30000000,35608245,61449135,67057380,3.235246,Drama
505,25,2011,Larry Crowne,30000000,35608245,61449135,67057380,3.235246,Romance
506,13,2016,Collateral Beauty,36000000,31016021,85309093,80325114,3.231253166666667,Drama
506,13,2016,Collateral Beauty,36000000,31016021,85309093,80325114,3.231253166666667,Romance
507,10,2010,Hot Tub Time Machine,36000000,50269859,65967750,80237609,3.2288224722222223,Comedy
509,75,2010,The Back-up Plan,35000000,37490007,75281179,77771186,3.2220338857142856,Comedy
509,75,2010,The Back-up Plan,35000000,37490007,75281179,77771186,3.2220338857142856,Romance
511,80,2014,Her,23000000,25568251,48163815,50732066,3.205742,Drama
511,80,2014,Her,23000000,25568251,48163815,50732066,3.205742,Romance
512,91,2017,Underworld: Blood Wars,35000000,30353973,81209222,76563195,3.187519857142857,Action
512,91,2017,Underworld: Blood Wars,35000000,30353973,81209222,76563195,3.187519857142857,Adventure
516,67,2014,A Walk Among the Tombstones,28000000,26017685,62108587,60126272,3.147366857142857,Action
516,67,2014,A Walk Among the Tombstones,28000000,26017685,62108587,60126272,3.147366857142857,Crime
516,67,2014,A Walk Among the Tombstones,28000000,26017685,62108587,60126272,3.147366857142857,Drama
519,69,2017,Kidnap,21000000,30718107,34836080,44554187,3.1216279523809525,Drama
521,55,2011,Red Riding Hood,42000000,37662162,91678442,87340604,3.0795381904761903,Horror
521,55,2011,Red Riding Hood,42000000,37662162,91678442,87340604,3.0795381904761903,Mystery
522,23,2018,The 15:17 to Paris,30000000,36276286,56096200,62372486,3.0790828666666665,Biography
522,23,2018,The 15:17 to Paris,30000000,36276286,56096200,62372486,3.0790828666666665,Drama
522,23,2018,The 15:17 to Paris,30000000,36276286,56096200,62372486,3.0790828666666665,Thriller
531,17,2014,Million Dollar Arm,25000000,36447959,39217912,50665871,3.02663484,Biography
531,17,2014,Million Dollar Arm,25000000,36447959,39217912,50665871,3.02663484,Drama
532,58,2003,Radio,35000000,52333738,53293628,70627366,3.0179247428571427,Thriller
533,37,2012,The Five-Year Engagement,30000000,28700285,61623819,60324104,3.0108034666666668,Comedy
533,37,2012,The Five-Year Engagement,30000000,28700285,61623819,60324104,3.0108034666666668,Romance
538,8,2015,Hitman: Agent 47,35000000,22467450,82182803,69650253,2.9900072285714288,Action
538,8,2015,Hitman: Agent 47,35000000,22467450,82182803,69650253,2.9900072285714288,Adventure
538,8,2015,Hitman: Agent 47,35000000,22467450,82182803,69650253,2.9900072285714288,Crime
540,48,2012,Frankenweenie,39000000,35287788,81150788,77438576,2.9856045128205126,Comedy
542,61,2015,The Longest Ride,34000000,37446117,63802928,67249045,2.977913088235294,Drama
542,61,2015,The Longest Ride,34000000,37446117,63802928,67249045,2.977913088235294,Romance
543,72,2011,Something Borrowed,35000000,39046489,65084116,69130605,2.975160142857143,Comedy
543,72,2011,Something Borrowed,35000000,39046489,65084116,69130605,2.975160142857143,Drama
543,72,2011,Something Borrowed,35000000,39046489,65084116,69130605,2.975160142857143,Romance
544,49,2010,The Next Three Days,30000000,21148651,67255916,58404567,2.9468189,Action
544,49,2010,The Next Three Days,30000000,21148651,67255916,58404567,2.9468189,Crime
544,49,2010,The Next Three Days,30000000,21148651,67255916,58404567,2.9468189,Drama
547,22,2013,The Family,30000000,36918811,51078541,57997352,2.9332450666666667,Horror
547,22,2013,The Family,30000000,36918811,51078541,57997352,2.9332450666666667,Thriller
548,78,2018,Mile 22,35000000,36108758,66295121,67403879,2.9258251142857143,Action
548,78,2018,Mile 22,35000000,36108758,66295121,67403879,2.9258251142857143,Adventure
548,78,2018,Mile 22,35000000,36108758,66295121,67403879,2.9258251142857143,Thriller
554,27,2006,Invincible,40000000,57806952,58501127,76308079,2.907701975,Action
555,50,2018,Widows,40000000,42402632,73866088,76268720,2.906718,Comedy
555,50,2018,Widows,40000000,42402632,73866088,76268720,2.906718,Drama
558,29,2017,Fist Fight,25000000,32187017,40286416,47473433,2.89893732,Comedy
559,89,2011,Season of the Witch,40000000,24827228,91126600,75953828,2.8988457,Action
559,89,2011,Season of the Witch,40000000,24827228,91126600,75953828,2.8988457,Adventure
560,25,2014,The Gambler,25000000,33680992,38718031,47399023,2.89596092,Drama
564,22,2016,Florence Foster Jenkins,29000000,27383770,56000339,54384109,2.8753141034482756,Biography
564,22,2016,Florence Foster Jenkins,29000000,27383770,56000339,54384109,2.8753141034482756,Comedy
564,22,2016,Florence Foster Jenkins,29000000,27383770,56000339,54384109,2.8753141034482756,Drama
574,52,2012,Here Comes the Boom,42000000,45290318,73239258,76529576,2.822132761904762,Action
574,52,2012,Here Comes the Boom,42000000,45290318,73239258,76529576,2.822132761904762,Comedy
575,78,2018,The Hate U Give,23000000,29719483,35067665,41787148,2.8168325217391303,Crime
575,78,2018,The Hate U Give,23000000,29719483,35067665,41787148,2.8168325217391303,Drama
577,43,2014,Jersey Boys,40000000,47047013,65282732,72329745,2.808243625,Biography
577,43,2014,Jersey Boys,40000000,47047013,65282732,72329745,2.808243625,Drama
578,74,1999,The Bachelor,21000000,21731001,36882378,37613379,2.7911132857142857,Comedy
578,74,1999,The Bachelor,21000000,21731001,36882378,37613379,2.7911132857142857,Romance
579,11,1997,Breakdown,36000000,50159144,50159144,64318288,2.786619111111111,Drama
579,11,1997,Breakdown,36000000,50159144,50159144,64318288,2.786619111111111,Thriller
580,60,2011,30 Minutes or Less,28000000,37053924,40966716,50020640,2.7864514285714286,Action
580,60,2011,30 Minutes or Less,28000000,37053924,40966716,50020640,2.7864514285714286,Comedy
580,60,2011,30 Minutes or Less,28000000,37053924,40966716,50020640,2.7864514285714286,Crime
582,12,2014,Dolphin Tale 2,36000000,42024533,57824533,63849066,2.773585166666667,Drama
583,32,2011,The Sitter,25000000,30542576,38749404,44291980,2.7716792,Comedy
585,28,2018,Death Wish,30000000,34017028,48575965,52592993,2.753099766666667,Action
585,28,2018,Death Wish,30000000,34017028,48575965,52592993,2.753099766666667,Crime
585,28,2018,Death Wish,30000000,34017028,48575965,52592993,2.753099766666667,Drama
587,36,2017,Molly's Game,30000000,28780744,53296424,52077168,2.7359056,Biography
587,36,2017,Molly's Game,30000000,28780744,53296424,52077168,2.7359056,Crime
587,36,2017,Molly's Game,30000000,28780744,53296424,52077168,2.7359056,Drama
588,60,2011,Colombiana,40000000,36665854,72295262,68961116,2.7240279,Action
588,60,2011,Colombiana,40000000,36665854,72295262,68961116,2.7240279,Drama
588,60,2011,Colombiana,40000000,36665854,72295262,68961116,2.7240279,Thriller
589,99,2010,Cop Out,37000000,44875481,55909910,63785391,2.7239294864864867,Action
589,99,2010,Cop Out,37000000,44875481,55909910,63785391,2.7239294864864867,Comedy
589,99,2010,Cop Out,37000000,44875481,55909910,63785391,2.7239294864864867,Crime
591,36,2012,The Odd Life of Timothy Green,40000000,51853450,55249159,67102609,2.677565225,Comedy
591,36,2012,The Odd Life of Timothy Green,40000000,51853450,55249159,67102609,2.677565225,Drama
592,33,2009,9,30000000,31749894,48559999,50309893,2.676996433333333,Comedy
595,53,2013,Runner Runner,30000000,19316646,60512680,49829326,2.6609775333333334,Crime
595,53,2013,Runner Runner,30000000,19316646,60512680,49829326,2.6609775333333334,Thriller
596,86,2016,Eddie the Eagle,23000000,15789389,45060480,37849869,2.6456464782608697,Biography
596,86,2016,Eddie the Eagle,23000000,15789389,45060480,37849869,2.6456464782608697,Comedy
596,86,2016,Eddie the Eagle,23000000,15789389,45060480,37849869,2.6456464782608697,Drama
600,30,2015,Entourage,30000000,32363404,46438538,48801942,2.6267314,Comedy
602,42,2014,The Best of Me,26000000,26766213,41059418,41825631,2.6086781153846155,Drama
602,42,2014,The Best of Me,26000000,26766213,41059418,41825631,2.6086781153846155,Romance
609,27,2017,Diary of a Wimpy Kid: The Long Haul,22000000,20738724,35609577,34348301,2.561286409090909,Comedy
610,39,2011,Winnie the Pooh,30000000,26692846,50145607,46838453,2.5612817666666667,Adventure
610,39,2011,Winnie the Pooh,30000000,26692846,50145607,46838453,2.5612817666666667,Comedy
613,89,2018,Adrift,35000000,31445011,57897191,54342202,2.552634342857143,Drama
617,68,2010,The Spy Next Door,28000000,24307106,46752858,43059964,2.537855857142857,Action
617,68,2010,The Spy Next Door,28000000,24307106,46752858,43059964,2.537855857142857,Comedy
618,60,2018,Mary Queen of Scots,25000000,16468499,46734733,38203232,2.52812928,Biography
618,60,2018,Mary Queen of Scots,25000000,16468499,46734733,38203232,2.52812928,Drama
619,43,2011,Don't Be Afraid of the Dark,25000000,24046682,39126427,38173109,2.52692436,Horror
619,43,2011,Don't Be Afraid of the Dark,25000000,24046682,39126427,38173109,2.52692436,Thriller
620,46,2007,War,25000000,22486409,40686409,38172818,2.52691272,Drama
623,77,2013,Grudge Match,40000000,29807260,69807260,59614520,2.490363,Comedy
623,77,2013,Grudge Match,40000000,29807260,69807260,59614520,2.490363,Drama
624,64,2014,3 Days to Kill,28000000,30697999,38959900,41657899,2.487782107142857,Action
624,64,2014,3 Days to Kill,28000000,30697999,38959900,41657899,2.487782107142857,Drama
624,64,2014,3 Days to Kill,28000000,30697999,38959900,41657899,2.487782107142857,Thriller
626,21,2017,Logan Lucky,29000000,27778642,44264271,43042913,2.484238379310345,Comedy
626,21,2017,Logan Lucky,29000000,27778642,44264271,43042913,2.484238379310345,Crime
626,21,2017,Logan Lucky,29000000,27778642,44264271,43042913,2.484238379310345,Drama
627,42,2011,The Mechanic,42500000,29121498,76347393,62968891,2.4816209647058822,Action
627,42,2011,The Mechanic,42500000,29121498,76347393,62968891,2.4816209647058822,Crime
627,42,2011,The Mechanic,42500000,29121498,76347393,62968891,2.4816209647058822,Thriller
630,51,2017,Snatched,42000000,45852178,57852177,61704355,2.4691513095238093,Drama
631,85,2006,Pulse,20500000,20264436,30241435,30005871,2.463701024390244,Drama
632,53,2010,Faster,24000000,23240020,35792945,35032965,2.459706875,Action
632,53,2010,Faster,24000000,23240020,35792945,35032965,2.459706875,Crime
632,53,2010,Faster,24000000,23240020,35792945,35032965,2.459706875,Drama
633,80,2015,Concussion,35000000,34531832,50363790,49895622,2.4255892,Drama
634,58,2011,The Darkest Hour,34800000,21443494,62831715,49475209,2.421701408045977,Action
634,58,2011,The Darkest Hour,34800000,21443494,62831715,49475209,2.421701408045977,Adventure
634,58,2011,The Darkest Hour,34800000,21443494,62831715,49475209,2.421701408045977,Horror
636,83,2012,Haywire,23000000,18942396,36374700,32317096,2.4050911304347826,Action
636,83,2012,Haywire,23000000,18942396,36374700,32317096,2.4050911304347826,Drama
636,83,2012,Haywire,23000000,18942396,36374700,32317096,2.4050911304347826,Thriller
641,68,2002,Enough,38000000,39177215,50970660,52147875,2.3723125,Drama
647,36,2014,Draft Day,25000000,28842237,29847480,33689717,2.34758868,Drama
648,50,2011,The Eagle,25000000,19490041,38993548,33483589,2.33934356,Action
648,50,2011,The Eagle,25000000,19490041,38993548,33483589,2.33934356,Adventure
648,50,2011,The Eagle,25000000,19490041,38993548,33483589,2.33934356,Drama
649,25,2008,Traitor,22000000,23530831,27882226,29413057,2.3369571363636363,Action
649,25,2008,Traitor,22000000,23530831,27882226,29413057,2.3369571363636363,Drama
649,25,2008,Traitor,22000000,23530831,27882226,29413057,2.3369571363636363,Romance
653,27,2014,Snowpiercer,40000000,4563029,88069880,52632909,2.315822725,Action
653,27,2014,Snowpiercer,40000000,4563029,88069880,52632909,2.315822725,Drama
654,77,2000,The Watcher,33000000,28946615,47267829,43214444,2.309528606060606,Drama
659,79,2015,Hot Pursuit,35000000,34580201,45671512,45251713,2.292906085714286,Action
659,79,2015,Hot Pursuit,35000000,34580201,45671512,45251713,2.292906085714286,Comedy
659,79,2015,Hot Pursuit,35000000,34580201,45671512,45251713,2.292906085714286,Crime
663,73,2010,Morning Glory,40000000,31011732,59795070,50806802,2.27017005,Comedy
663,73,2010,Morning Glory,40000000,31011732,59795070,50806802,2.27017005,Drama
663,73,2010,Morning Glory,40000000,31011732,59795070,50806802,2.27017005,Romance
664,2,1993,Alive,32000000,36299670,36299670,40599340,2.268729375,Drama
667,86,2012,Joyful Noise,27500000,30932113,31157914,34590027,2.2578191636363636,Comedy
667,86,2012,Joyful Noise,27500000,30932113,31157914,34590027,2.2578191636363636,Drama
671,45,2009,Fighting,25000000,23091010,32831707,30922717,2.23690868,Action
671,45,2009,Fighting,25000000,23091010,32831707,30922717,2.23690868,Romance
678,88,2007,The Reaping,40000000,25126214,62226214,47352428,2.1838107,Comedy
678,88,2007,The Reaping,40000000,25126214,62226214,47352428,2.1838107,Horror
678,88,2007,The Reaping,40000000,25126214,62226214,47352428,2.1838107,Thriller
681,87,2013,The Big Wedding,32500000,21819348,48425971,37745319,2.161394430769231,Comedy
681,87,2013,The Big Wedding,32500000,21819348,48425971,37745319,2.161394430769231,Drama
681,87,2013,The Big Wedding,32500000,21819348,48425971,37745319,2.161394430769231,Romance
682,23,2003,Head of State,35200000,37788228,38283765,40871993,2.1611361647727274,Comedy
684,81,2017,The Nut Job 2: Nutty by Nature,40000000,28370522,57438389,45808911,2.145222775,Adventure
684,81,2017,The Nut Job 2: Nutty by Nature,40000000,28370522,57438389,45808911,2.145222775,Comedy
685,70,2009,Push,38000000,31811527,49678401,43489928,2.144471789473684,Crime
685,70,2009,Push,38000000,31811527,49678401,43489928,2.144471789473684,Thriller
686,24,2011,The Tree of Life,35000000,13305665,61721826,40027491,2.1436426,Drama
687,44,2010,The Losers,25000000,23591432,29863840,28455272,2.13821088,Action
687,44,2010,The Losers,25000000,23591432,29863840,28455272,2.13821088,Adventure
687,44,2010,The Losers,25000000,23591432,29863840,28455272,2.13821088,Crime
688,35,2014,Get on Up,30000000,30569935,33339868,33909803,2.1303267666666668,Biography
688,35,2014,Get on Up,30000000,30569935,33339868,33909803,2.1303267666666668,Drama
689,69,2016,Patriots Day,40000000,31886361,52837989,44724350,2.11810875,Action
689,69,2016,Patriots Day,40000000,31886361,52837989,44724350,2.11810875,Crime
689,69,2016,Patriots Day,40000000,31886361,52837989,44724350,2.11810875,Drama
695,63,1992,Hero,42000000,19487173,66787173,44274346,2.0541510952380952,Action
696,33,2015,The Walk,35000000,10161183,61492104,36653287,2.0472367714285715,Crime
696,33,2015,The Walk,35000000,10161183,61492104,36653287,2.0472367714285715,Thriller
699,67,2011,Arthur,40000000,33035397,47787943,40823340,2.0205835,Comedy
699,67,2011,Arthur,40000000,33035397,47787943,40823340,2.0205835,Romance
701,74,2013,The Last Stand,30000000,12050299,48330757,30381056,2.0127018666666667,Action
701,74,2013,The Last Stand,30000000,12050299,48330757,30381056,2.0127018666666667,Thriller
707,70,2006,Just My Luck,28000000,17326650,38159905,27486555,1.9816626785714286,Comedy
709,66,2009,The Box,25000000,15051977,34356760,24408737,1.97634948,Drama
712,59,2012,The Guilt Trip,40000000,37134215,41294674,38428889,1.960722225,Comedy
712,59,2012,The Guilt Trip,40000000,37134215,41294674,38428889,1.960722225,Drama
713,58,2011,Fright Night,30000000,18298649,40520649,28819298,1.9606432666666667,Comedy
713,58,2011,Fright Night,30000000,18298649,40520649,28819298,1.9606432666666667,Horror
720,11,2010,Going the Distance,32000000,17804299,43603990,29408289,1.91900903125,Comedy
720,11,2010,Going the Distance,32000000,17804299,43603990,29408289,1.91900903125,Romance
722,2,1999,Magnolia,37000000,22450975,48446802,33897777,1.916156135135135,Drama
722,2,1999,Magnolia,37000000,22450975,48446802,33897777,1.916156135135135,Romance
723,3,2016,Nocturnal Animals,22500000,10663357,32398681,20562038,1.9138683555555556,Drama
723,3,2016,Nocturnal Animals,22500000,10663357,32398681,20562038,1.9138683555555556,Thriller
728,18,2013,Parker,35000000,17616641,48543388,31160029,1.890286542857143,Action
728,18,2013,Parker,35000000,17616641,48543388,31160029,1.890286542857143,Crime
728,18,2013,Parker,35000000,17616641,48543388,31160029,1.890286542857143,Thriller
729,62,1993,The Age of Innocence,34000000,32014993,32014993,30029986,1.8832348823529412,Drama
732,33,2001,The Glass House,22000000,17951431,22861785,18813216,1.8551461818181818,Drama
732,33,2001,The Glass House,22000000,17951431,22861785,18813216,1.8551461818181818,Thriller
734,75,2019,Long Shot,40000000,30202860,43711031,33913891,1.847847275,Comedy
734,75,2019,Long Shot,40000000,30202860,43711031,33913891,1.847847275,Romance
735,68,2014,Thunder and the House of Magic,34000000,4091,62582520,28586611,1.8407826764705881,Adventure
735,68,2014,Thunder and the House of Magic,34000000,4091,62582520,28586611,1.8407826764705881,Comedy
738,31,2010,Charlie St. Cloud,44000000,31206263,48478084,35684347,1.8110078863636363,Drama
738,31,2010,Charlie St. Cloud,44000000,31206263,48478084,35684347,1.8110078863636363,Romance
740,45,2012,The Raven,26000000,16008272,30601801,20610073,1.7926951153846153,Crime
740,45,2012,The Raven,26000000,16008272,30601801,20610073,1.7926951153846153,Mystery
740,45,2012,The Raven,26000000,16008272,30601801,20610073,1.7926951153846153,Thriller
741,87,2012,The Master,37500000,16247159,50647416,29394575,1.7838553333333333,Drama
743,60,2015,Steve Jobs,30000000,17766658,35579007,23345665,1.7781888333333333,Biography
743,60,2015,Steve Jobs,30000000,17766658,35579007,23345665,1.7781888333333333,Drama
744,78,2012,Safe,33000000,17142080,41495213,25637293,1.7768876666666666,Action
744,78,2012,Safe,33000000,17142080,41495213,25637293,1.7768876666666666,Crime
744,78,2012,Safe,33000000,17142080,41495213,25637293,1.7768876666666666,Thriller
746,10,2015,Legend,25000000,1872994,42425450,19298444,1.77193776,Horror
752,100,2012,Alex Cross,35000000,25888412,35426759,26315171,1.7518620285714286,Action
752,100,2012,Alex Cross,35000000,25888412,35426759,26315171,1.7518620285714286,Crime
752,100,2012,Alex Cross,35000000,25888412,35426759,26315171,1.7518620285714286,Mystery
758,58,2018,Holmes & Watson,42000000,30568743,41926605,30495348,1.7260797142857143,Adventure
758,58,2018,Holmes & Watson,42000000,30568743,41926605,30495348,1.7260797142857143,Comedy
758,58,2018,Holmes & Watson,42000000,30568743,41926605,30495348,1.7260797142857143,Crime
763,21,2016,Criminal,31500000,14708696,38771262,21979958,1.6977764444444445,Action
763,21,2016,Criminal,31500000,14708696,38771262,21979958,1.6977764444444445,Crime
763,21,2016,Criminal,31500000,14708696,38771262,21979958,1.6977764444444445,Drama
767,50,2005,Serenity,39000000,25514517,40319440,26833957,1.6880501794871794,Biography
767,50,2005,Serenity,39000000,25514517,40319440,26833957,1.6880501794871794,Drama
773,42,2018,White Boy Rick,30000000,24004833,25947983,19952816,1.6650938666666666,Crime
773,42,2018,White Boy Rick,30000000,24004833,25947983,19952816,1.6650938666666666,Drama
776,17,2010,Furry Vengeance,35000000,17630465,39340177,21970642,1.6277326285714286,Comedy
777,7,2011,Carnage,25000000,2546747,38112154,15658901,1.62635604,Comedy
777,7,2011,Carnage,25000000,2546747,38112154,15658901,1.62635604,Drama
778,78,2015,The 33,25000000,12227722,28400715,15628437,1.62513748,Biography
778,78,2015,The 33,25000000,12227722,28400715,15628437,1.62513748,Drama
779,64,2012,Man on a Ledge,42000000,18620000,49621440,26241440,1.6247961904761905,Action
779,64,2012,Man on a Ledge,42000000,18620000,49621440,26241440,1.6247961904761905,Adventure
779,64,2012,Man on a Ledge,42000000,18620000,49621440,26241440,1.6247961904761905,Crime
781,84,1999,Anywhere But Here,23000000,18653615,18653615,14307230,1.6220534782608695,Drama
781,84,1999,Anywhere But Here,23000000,18653615,18653615,14307230,1.6220534782608695,Thriller
785,43,1995,Virtuosity,30000000,23998226,23998226,17996452,1.5998817333333333,Biography
786,72,2015,American Ultra,28000000,14439985,30295028,16735013,1.5976790357142858,Action
786,72,2015,American Ultra,28000000,14439985,30295028,16735013,1.5976790357142858,Comedy
791,4,2015,The Water Diviner,22500000,4200117,31054727,12754844,1.5668819555555555,Drama
792,63,1986,Legend,25000000,15502112,23506237,14008349,1.56033396,Horror
