index,Movie ID,Movie,Release Date,ARR,prod_budget_bucket
2807,tt1716777,People Like Us,2012,0.788592,b2
2810,tt1620935,Bleed for This,2016,0.412745375,b2
2810,tt1620935,Bleed for This,2016,0.412745375,b2
2815,tt2398231,The Homesman,2014,0.5135981875,b2
2816,tt1111235,Trance,2013,1.41212825,b2
2817,tt1951181,The Immigrant,2014,0.4740631875,b2
2817,tt1951181,The Immigrant,2014,0.4740631875,b2
2824,tt1545106,Vamps,2012,0.00592575,b2
2824,tt1545106,Vamps,2012,0.00592575,b2
2824,tt1545106,Vamps,2012,0.00592575,b2
2827,tt2249221,Zulu,2013,0.11526425,b2
2827,tt2249221,Zulu,2013,0.11526425,b2
2827,tt2249221,Zulu,2013,0.11526425,b2
2828,tt2126357,Second Act,2018,4.031137197452229,b2
2828,tt2126357,Second Act,2018,4.031137197452229,b2
2828,tt2126357,Second Act,2018,4.031137197452229,b2
2833,tt10397306,Madison,2005,0.033371741935483874,b2
2833,tt10397306,Madison,2005,0.033371741935483874,b2
2841,tt5140878,Annabelle: Creation,2017,20.358991,b2
2841,tt5140878,Annabelle: Creation,2017,20.358991,b2
2841,tt5140878,Annabelle: Creation,2017,20.358991,b2
2843,tt2084970,The Imitation Game,2014,15.182697533333334,b2
2843,tt2084970,The Imitation Game,2014,15.182697533333334,b2
2843,tt2084970,The Imitation Game,2014,15.182697533333334,b2
2844,tt1805319,Mama,2013,9.873037733333334,b2
2845,tt1196141,Diary of a Wimpy Kid,2010,5.1302874,b2
2845,tt1196141,Diary of a Wimpy Kid,2010,5.1302874,b2
2846,tt1502407,Halloween,2007,5.167626733333333,b2
2846,tt1502407,Halloween,2007,5.167626733333333,b2
2847,tt2548096,The Queen,2006,8.592391533333334,b2
2847,tt2548096,The Queen,2006,8.592391533333334,b2
2849,tt1596365,The Woman in Black,2012,8.597059866666667,b2
2849,tt1596365,The Woman in Black,2012,8.597059866666667,b2
2850,tt3281548,Little Women,1994,3.3335535333333333,b2
2850,tt3281548,Little Women,1994,3.3335535333333333,b2
2851,tt7349662,BlacKkKlansman,2018,6.201155666666667,b2
2851,tt7349662,BlacKkKlansman,2018,6.201155666666667,b2
2851,tt7349662,BlacKkKlansman,2018,6.201155666666667,b2
2856,tt0882977,Snitch,2013,3.8605156,b2
2856,tt0882977,Snitch,2013,3.8605156,b2
2856,tt0882977,Snitch,2013,3.8605156,b2
2858,tt3850590,Krampus,2015,4.1192262,b2
2858,tt3850590,Krampus,2015,4.1192262,b2
2859,tt1855199,End of Watch,2012,3.8391070666666667,b2
2859,tt1855199,End of Watch,2012,3.8391070666666667,b2
2859,tt1855199,End of Watch,2012,3.8391070666666667,b2
2863,tt2305051,Wild,2014,3.4973695333333334,b2
2863,tt2305051,Wild,2014,3.4973695333333334,b2
2863,tt2305051,Wild,2014,3.4973695333333334,b2
2864,tt2980516,The Theory of Everything,2014,8.221846133333333,b2
2864,tt2980516,The Theory of Everything,2014,8.221846133333333,b2
2864,tt2980516,The Theory of Everything,2014,8.221846133333333,b2
2865,tt0780504,Drive,2011,5.423862,b2
2865,tt0780504,Drive,2011,5.423862,b2
2867,tt5083738,The Favourite,2018,6.274261933333333,b2
2867,tt5083738,The Favourite,2018,6.274261933333333,b2
2870,tt2376252,Where the Heart Is,2000,2.7241369333333334,b2
2877,tt2247476,When the Game Stands Tall,2014,2.0092608,b2
2883,tt2121286,Home Again,2017,2.489124933333333,b2
2886,tt0493949,Ramona and Beezus,2010,1.8313080666666666,b2
2886,tt0493949,Ramona and Beezus,2010,1.8313080666666666,b2
2887,tt2402157,The November Man,2014,2.321355666666667,b2
2887,tt2402157,The November Man,2014,2.321355666666667,b2
2887,tt2402157,The November Man,2014,2.321355666666667,b2
2891,tt7526304,Nowhere to Run,1993,3.4792692666666665,b2
2893,tt1817273,The Place Beyond the Pines,2013,3.1340966,b2
2893,tt1817273,The Place Beyond the Pines,2013,3.1340966,b2
2893,tt1817273,The Place Beyond the Pines,2013,3.1340966,b2
2896,tt4139124,Keanu,2016,1.3792094,b2
2896,tt4139124,Keanu,2016,1.3792094,b2
2896,tt4139124,Keanu,2016,1.3792094,b2
2897,tt1555064,Country Strong,2010,1.3734658,b2
2902,tt1972571,A Most Wanted Man,2014,2.404592666666667,b2
2902,tt1972571,A Most Wanted Man,2014,2.404592666666667,b2
2902,tt1972571,A Most Wanted Man,2014,2.404592666666667,b2
2905,tt1258972,The Man with the Iron Fists,2012,1.4679325333333333,b2
2906,tt1911600,Miss Bala,2019,1.0241532,b2
2906,tt1911600,Miss Bala,2019,1.0241532,b2
2906,tt1911600,Miss Bala,2019,1.0241532,b2
2907,tt1764234,Killing Them Softly,2012,2.6158962,b2
2907,tt1764234,Killing Them Softly,2012,2.6158962,b2
2909,tt1563738,One Day,2011,3.9445794666666667,b2
2909,tt1563738,One Day,2011,3.9445794666666667,b2
2915,tt2262282,The Founder,2017,1.6268794666666666,b2
2919,tt2042684,The Muse,1999,0.7743302666666667,b2
2919,tt2042684,The Muse,1999,0.7743302666666667,b2
2919,tt2042684,The Muse,1999,0.7743302666666667,b2
2926,tt10214900,Dark Blue,2003,0.817471,b2
2928,tt4341582,Queen of Katwe,2016,0.6703654,b2
2928,tt4341582,Queen of Katwe,2016,0.6703654,b2
2929,tt2133372,Whatever it Takes,2000,0.5823686,b2
2931,tt5280954,The Importance of Being Earnest,2002,0.5585427333333334,b2
2932,tt1950401,The Love Letter,1999,0.600732,b2
2935,tt2091473,Promised Land,2013,0.8263041333333333,b2
2937,tt5834262,Hotel Artemis,2018,0.8505866,b2
2937,tt5834262,Hotel Artemis,2018,0.8505866,b2
2947,tt1727776,Scouts Guide to the Zombie Apocalypse,2015,1.0369903333333332,b2
2947,tt1727776,Scouts Guide to the Zombie Apocalypse,2015,1.0369903333333332,b2
2947,tt1727776,Scouts Guide to the Zombie Apocalypse,2015,1.0369903333333332,b2
2949,tt1182350,You Will Meet a Tall Dark Stranger,2010,2.2831877333333335,b2
2949,tt1182350,You Will Meet a Tall Dark Stranger,2010,2.2831877333333335,b2
2949,tt1182350,You Will Meet a Tall Dark Stranger,2010,2.2831877333333335,b2
2950,tt3164256,Rock the Kasbah,2015,0.22574353333333333,b2
2951,tt1334260,Never Let Me Go,2010,0.7449145333333334,b2
2951,tt1334260,Never Let Me Go,2010,0.7449145333333334,b2
2952,tt2364897,The Disappointments Room,2016,0.23358406666666667,b2
2952,tt2364897,The Disappointments Room,2016,0.23358406666666667,b2
2952,tt2364897,The Disappointments Room,2016,0.23358406666666667,b2
2956,tt1656194,The Comedian,2017,0.1105804,b2
2956,tt1656194,The Comedian,2017,0.1105804,b2
2963,tt2032557,The Reluctant Fundamentalist,2013,0.03524873333333333,b2
2963,tt2032557,The Reluctant Fundamentalist,2013,0.03524873333333333,b2
2964,tt1848871,The Return,2004,0.3969257333333333,b2
2967,tt1020558,Centurion,2010,0.5256698666666667,b2
2967,tt1020558,Centurion,2010,0.5256698666666667,b2
2967,tt1020558,Centurion,2010,0.5256698666666667,b2
2971,tt1551641,Winnie Mandela,2013,0.004123133333333333,b2
2971,tt1551641,Winnie Mandela,2013,0.004123133333333333,b2
2972,tt1535612,The Son of No One,2011,0.07657186666666667,b2
2972,tt1535612,The Son of No One,2011,0.07657186666666667,b2
2972,tt1535612,The Son of No One,2011,0.07657186666666667,b2
2975,tt1487931,Khumba,2013,1.3932147333333333,b2
2976,tt1640711,A Few Best Men,2015,1.1483026,b2
2976,tt1640711,A Few Best Men,2015,1.1483026,b2
2979,tt2097826,Bathory,2008,0.22911753333333335,b2
2982,tt4411618,In Dubious Battle,2017,0.0142788,b2
2983,tt2503954,Broken Horses,2015,0.0002314,b2
2983,tt2503954,Broken Horses,2015,0.0002314,b2
2983,tt2503954,Broken Horses,2015,0.0002314,b2
2985,tt8266310,Blinded by the Light,2019,0.0,b2
2985,tt8266310,Blinded by the Light,2019,0.0,b2
2985,tt8266310,Blinded by the Light,2019,0.0,b2
2987,tt2268016,Magic Mike XXL,2015,8.52831703448276,b2
2987,tt2268016,Magic Mike XXL,2015,8.52831703448276,b2
2990,tt1467328,Freedom,2015,0.06019013793103448,b2
2990,tt1467328,Freedom,2015,0.06019013793103448,b2
2990,tt1467328,Freedom,2015,0.06019013793103448,b2
2991,tt2347134,Unforgiven,1992,11.05260048611111,b2
2991,tt2347134,Unforgiven,1992,11.05260048611111,b2
2991,tt2347134,Unforgiven,1992,11.05260048611111,b2
2997,tt0431021,The Possession,2012,5.9232188571428575,b2
2997,tt0431021,The Possession,2012,5.9232188571428575,b2
2997,tt0431021,The Possession,2012,5.9232188571428575,b2
2998,tt5844050,Urban Legend,1998,5.183704571428572,b2
3000,tt5222768,White Fang,1991,2.480649357142857,b2
3001,tt1849111,Superstar,1999,2.1877843571428572,b2
3002,tt1007029,The Iron Lady,2012,8.256578857142857,b2
3002,tt1007029,The Iron Lady,2012,8.256578857142857,b2
3006,tt1305583,Our Family Wedding,2010,1.5293247142857143,b2
3006,tt1305583,Our Family Wedding,2010,1.5293247142857143,b2
3017,tt2637294,Hot Tub Time Machine 2,2015,0.9161888571428571,b2
3017,tt2637294,Hot Tub Time Machine 2,2015,0.9161888571428571,b2
3018,tt4606514,Bobby,2006,1.4712718571428571,b2
3019,tt1564916,Head Over Heels,2001,0.7426689285714285,b2
3020,tt1663143,Fun Size,2012,0.7976153571428571,b2
3020,tt1663143,Fun Size,2012,0.7976153571428571,b2
3021,tt10392240,Lost and Found,1999,0.4680182142857143,b2
3026,tt3077214,Suffragette,2015,2.431779214285714,b2
3026,tt3077214,Suffragette,2015,2.431779214285714,b2
3028,tt2473794,Mr. Turner,2014,1.7990732857142857,b2
3028,tt2473794,Mr. Turner,2014,1.7990732857142857,b2
3032,tt0817177,Flipped,2010,0.3064280714285714,b2
3032,tt0817177,Flipped,2010,0.3064280714285714,b2
3032,tt0817177,Flipped,2010,0.3064280714285714,b2
3034,tt2086799,Amen,2003,0.019592785714285715,b2
3035,tt4554426,The Lucky Ones,2008,0.01906907142857143,b2
3035,tt4554426,The Lucky Ones,2008,0.01906907142857143,b2
3036,tt0466893,Margaret,2011,0.04452085714285714,b2
3037,tt1460743,Reign of Assassins,2016,0.8110164285714285,b2
3037,tt1460743,Reign of Assassins,2016,0.8110164285714285,b2
3041,tt1106860,Ca$h,2008,0.8568070072992701,b2
3041,tt1106860,Ca$h,2008,0.8568070072992701,b2
3043,tt1931533,Seven Psychopaths,2012,2.4470915555555557,b2
3043,tt1931533,Seven Psychopaths,2012,2.4470915555555557,b2
3047,tt1584131,The Last Godfather,2011,0.012257238805970148,b2
3047,tt1584131,The Last Godfather,2011,0.012257238805970148,b2
3047,tt1584131,The Last Godfather,2011,0.012257238805970148,b2
3048,tt1441395,Under the Skin,2014,0.543603984962406,b2
3048,tt1441395,Under the Skin,2014,0.543603984962406,b2
3050,tt2011159,No Good Deed,2014,4.115394696969697,b2
3050,tt2011159,No Good Deed,2014,4.115394696969697,b2
3050,tt2011159,No Good Deed,2014,4.115394696969697,b2
3051,tt0947798,Black Swan,2010,25.482054615384616,b2
3051,tt0947798,Black Swan,2010,25.482054615384616,b2
3054,tt6133466,The First Purge,2018,10.509023461538462,b2
3054,tt6133466,The First Purge,2018,10.509023461538462,b2
3055,tt4257926,Miracles from Heaven,2016,5.6768258461538466,b2
3055,tt4257926,Miracles from Heaven,2016,5.6768258461538466,b2
3056,tt4163946,Snow Day,2000,4.804071307692308,b2
3056,tt4163946,Snow Day,2000,4.804071307692308,b2
3057,tt6112220,The Butterfly Effect,2004,7.356814769230769,b2
3057,tt6112220,The Butterfly Effect,2004,7.356814769230769,b2
3057,tt6112220,The Butterfly Effect,2004,7.356814769230769,b2
3058,tt4052882,The Shallows,2016,9.135649384615384,b2
3058,tt4052882,The Shallows,2016,9.135649384615384,b2
3058,tt4052882,The Shallows,2016,9.135649384615384,b2
3060,tt1826590,About Last Night,2014,3.880450769230769,b2
3060,tt1826590,About Last Night,2014,3.880450769230769,b2
3062,tt2170593,St. Vincent,2014,4.218248769230769,b2
3062,tt2170593,St. Vincent,2014,4.218248769230769,b2
3063,tt2183034,Earth to Echo,2014,3.2441957692307692,b2
3072,tt0470752,Ex Machina,2015,2.9506455384615387,b2
3072,tt0470752,Ex Machina,2015,2.9506455384615387,b2
3075,tt2057392,Eye in the Sky,2016,2.7232924615384615,b2
3075,tt2057392,Eye in the Sky,2016,2.7232924615384615,b2
3076,tt1814621,Admission,2013,1.4410512307692307,b2
3076,tt1814621,Admission,2013,1.4410512307692307,b2
3076,tt1814621,Admission,2013,1.4410512307692307,b2
3077,tt1659337,The Perks of Being a Wallflower,2012,2.5437925384615383,b2
3080,tt3170832,Room,2015,2.789444846153846,b2
3080,tt3170832,Room,2015,2.789444846153846,b2
3081,tt4183692,Woodlawn,2015,1.1079771538461538,b2
3085,tt5635048,Dirty Work,1998,0.7707754615384615,b2
3085,tt5635048,Dirty Work,1998,0.7707754615384615,b2
3086,tt3863552,Bajrangi Bhaijaan,2015,9.367565153846154,b2
3086,tt3863552,Bajrangi Bhaijaan,2015,9.367565153846154,b2
3086,tt3863552,Bajrangi Bhaijaan,2015,9.367565153846154,b2
3097,tt1833881,Chloe,2010,0.910087,b2
3097,tt1833881,Chloe,2010,0.910087,b2
3099,tt2536448,Youth,2015,1.846274846153846,b2
3103,tt1524575,The Vatican Tapes,2015,1.1483987692307693,b2
3103,tt1524575,The Vatican Tapes,2015,1.1483987692307693,b2
3107,tt1478964,Attack the Block,2011,0.49686023076923075,b2
3107,tt1478964,Attack the Block,2011,0.49686023076923075,b2
3109,tt6922090,The Claim,2000,0.10581807692307692,b2
3111,tt0954947,The Killer Inside Me,2010,0.2782520769230769,b2
3111,tt0954947,The Killer Inside Me,2010,0.2782520769230769,b2
3111,tt0954947,The Killer Inside Me,2010,0.2782520769230769,b2
3112,tt1216520,Womb,2012,0.0,b2
3112,tt1216520,Womb,2012,0.0,b2
3114,tt1911644,The Call,2013,5.4548028125,b2
3114,tt1911644,The Call,2013,5.4548028125,b2
3114,tt1911644,The Call,2013,5.4548028125,b2
3116,tt1600196,The Drop,2014,1.5122646031746032,b2
3116,tt1600196,The Drop,2014,1.5122646031746032,b2
3118,tt0985694,Machete,2010,3.7096776,b2
3118,tt0985694,Machete,2010,3.7096776,b2
3118,tt0985694,Machete,2010,3.7096776,b2
3125,tt1244754,Conviction,2010,0.9461584,b2
3125,tt1244754,Conviction,2010,0.9461584,b2
3125,tt1244754,Conviction,2010,0.9461584,b2
3129,tt1194417,Casino Jack,2010,0.18177488,b2
3129,tt1194417,Casino Jack,2010,0.18177488,b2
3129,tt1194417,Casino Jack,2010,0.18177488,b2
3134,tt1496422,The Paperboy,2012,0.32221304,b2
3134,tt1496422,The Paperboy,2012,0.32221304,b2
3134,tt1496422,The Paperboy,2012,0.32221304,b2
3136,tt1440161,A Little Bit of Heaven,2012,0.08802296,b2
3136,tt1440161,A Little Bit of Heaven,2012,0.08802296,b2
3137,tt2582846,The Fault in Our Stars,2014,25.597236166666665,b2
3137,tt2582846,The Fault in Our Stars,2014,25.597236166666665,b2
3139,tt1621045,Think Like a Man,2012,9.447813666666667,b2
3139,tt1621045,Think Like a Man,2012,9.447813666666667,b2
3143,tt1591479,Act of Valor,2012,6.874752916666667,b2
3143,tt1591479,Act of Valor,2012,6.874752916666667,b2
3143,tt1591479,Act of Valor,2012,6.874752916666667,b2
3144,tt2516968,Step Up,2006,9.249096416666667,b2
3144,tt2516968,Step Up,2006,9.249096416666667,b2
3145,tt1706593,Chronicle,2012,10.306815833333333,b2
3145,tt1706593,Chronicle,2012,10.306815833333333,b2
3147,tt1636826,Project X,2012,8.585682333333333,b2
3148,tt5027774,"Three Billboards Outside Ebbing, Missouri",2017,13.34932625,b2
3148,tt5027774,"Three Billboards Outside Ebbing, Missouri",2017,13.34932625,b2
3149,tt2989872,Lion,2016,12.464226666666667,b2
3149,tt2989872,Lion,2016,12.464226666666667,b2
3149,tt2989872,Lion,2016,12.464226666666667,b2
3150,tt1563742,Overboard,2018,7.1141525,b2
3150,tt1563742,Overboard,2018,7.1141525,b2
3153,tt2431286,Philomena,2013,8.246949333333333,b2
3153,tt2431286,Philomena,2013,8.246949333333333,b2
3153,tt2431286,Philomena,2013,8.246949333333333,b2
3154,tt1842448,Crossroads,2002,4.75,b2
3155,tt3622592,Paper Towns,2015,7.120873666666666,b2
3155,tt3622592,Paper Towns,2015,7.120873666666666,b2
3155,tt3622592,Paper Towns,2015,7.120873666666666,b2
3163,tt2582782,Hell or High Water,2016,3.1320253333333334,b2
3163,tt2582782,Hell or High Water,2016,3.1320253333333334,b2
3163,tt2582782,Hell or High Water,2016,3.1320253333333334,b2
3166,tt2784678,Top Five,2014,2.16681175,b2
3166,tt2784678,Top Five,2014,2.16681175,b2
3168,tt2436386,Project Almanac,2015,2.7424530833333334,b2
3168,tt2436386,Project Almanac,2015,2.7424530833333334,b2
3169,tt1407061,Just Wright,2010,1.8223054166666666,b2
3169,tt1407061,Just Wright,2010,1.8223054166666666,b2
3174,tt1821549,Nebraska,2013,2.0634466666666667,b2
3174,tt1821549,Nebraska,2013,2.0634466666666667,b2
3174,tt1821549,Nebraska,2013,2.0634466666666667,b2
3177,tt1625346,Young Adult,2011,1.895863,b2
3177,tt1625346,Young Adult,2011,1.895863,b2
3178,tt2194499,About Time,2013,7.4424315,b2
3178,tt2194499,About Time,2013,7.4424315,b2
3179,tt7125860,If Beale Street Could Talk,2018,1.6549305833333334,b2
3179,tt7125860,If Beale Street Could Talk,2018,1.6549305833333334,b2
3180,tt5322012,Wish Upon,2017,1.9564454166666667,b2
3180,tt5322012,Wish Upon,2017,1.9564454166666667,b2
3188,tt5301662,Marshall,2017,0.843068,b2
3188,tt5301662,Marshall,2017,0.843068,b2
3188,tt5301662,Marshall,2017,0.843068,b2
3190,tt1764183,Arbitrage,2012,2.98589275,b2
3190,tt1764183,Arbitrage,2012,2.98589275,b2
3191,tt1727816,Screwed,2000,0.58189,b2
3191,tt1727816,Screwed,2000,0.58189,b2
3193,tt2607640,Fortress,1993,3.8942148333333333,b2
3194,tt1566501,For Greater Glory: The True Story of Cristiada,2012,0.83552125,b2
3205,tt6243140,Ravenous,1999,0.17186716666666665,b2
3205,tt6243140,Ravenous,1999,0.17186716666666665,b2
3207,tt1682180,Stoker,2013,1.0029094166666668,b2
3207,tt1682180,Stoker,2013,1.0029094166666668,b2
3210,tt1416801,Kill the Irishman,2011,0.09901616666666667,b2
3210,tt1416801,Kill the Irishman,2011,0.09901616666666667,b2
3210,tt1416801,Kill the Irishman,2011,0.09901616666666667,b2
3211,tt2112940,Duma,2005,0.08289916666666666,b2
3211,tt2112940,Duma,2005,0.08289916666666666,b2
3212,tt1730687,Darling Companion,2012,0.10002883333333333,b2
3212,tt1730687,Darling Companion,2012,0.10002883333333333,b2
3212,tt1730687,Darling Companion,2012,0.10002883333333333,b2
3214,tt1588358,Brother,2001,0.0375495,b2
3218,tt7905148,Trade,2007,0.12611566666666665,b2
3219,tt6471464,Fateless,2006,0.01640475,b2
3224,tt10351040,Trash,2015,0.5460988333333333,b2
3225,tt1486193,5 Days of War,2011,0.007316083333333333,b2
3225,tt1486193,5 Days of War,2011,0.007316083333333333,b2
3226,tt3453052,10 Days in a Madhouse,2015,0.001218,b2
3232,tt2968804,Drive Hard,2014,0.0,b2
3232,tt2968804,Drive Hard,2014,0.0,b2
3232,tt2968804,Drive Hard,2014,0.0,b2
3234,tt2075392,Home,2009,0.0,b2
3235,tt2910904,The Dressmaker,2016,2.020303949579832,b2
3235,tt2910904,The Dressmaker,2016,2.020303949579832,b2
3238,tt2402927,Carol,2015,3.6308068644067797,b2
3238,tt2402927,Carol,2015,3.6308068644067797,b2
3239,tt1860213,Dirty Grandpa,2016,9.137256434782609,b2
3242,tt0964517,The Fighter,2010,11.751126181818181,b2
3242,tt0964517,The Fighter,2010,11.751126181818181,b2
3247,tt1355630,If I Stay,2014,7.1232881818181815,b2
3252,tt2381111,Brooklyn,2015,5.643285545454545,b2
3252,tt2381111,Brooklyn,2015,5.643285545454545,b2
3254,tt2404425,Woman in Gold,2015,5.326037,b2
3254,tt2404425,Woman in Gold,2015,5.326037,b2
3255,tt5580036,"I, Tonya",2017,4.890673545454545,b2
3255,tt5580036,"I, Tonya",2017,4.890673545454545,b2
3255,tt5580036,"I, Tonya",2017,4.890673545454545,b2
3260,tt1441951,Quartet,2013,5.107175909090909,b2
3260,tt1441951,Quartet,2013,5.107175909090909,b2
3264,tt2042568,Inside Llewyn Davis,2013,2.9948406363636364,b2
3265,tt2316649,Frailty,2002,1.8133890909090908,b2
3268,tt1699755,Peeples,2013,0.846106,b2
3268,tt1699755,Peeples,2013,0.846106,b2
3270,tt2650286,Sultan,2016,6.6354346363636365,b2
3270,tt2650286,Sultan,2016,6.6354346363636365,b2
3272,tt3454828,The Gospel of John,2003,0.3849413636363636,b2
3275,tt3184312,Othello,1995,0.2585799090909091,b2
3280,tt1233192,Brighton Rock,2011,0.020877545454545454,b2
3280,tt1233192,Brighton Rock,2011,0.020877545454545454,b2
3280,tt1233192,Brighton Rock,2011,0.020877545454545454,b2
3283,tt1592873,LOL,2012,0.9483187272727273,b2
3283,tt1592873,LOL,2012,0.9483187272727273,b2
3283,tt1592873,LOL,2012,0.9483187272727273,b2
3284,tt3658772,Misconduct,2016,0.21386463636363637,b2
3284,tt3658772,Misconduct,2016,0.21386463636363637,b2
3284,tt3658772,Misconduct,2016,0.21386463636363637,b2
3285,tt4786638,Eli,2019,0.0,b2
3290,tt8653640,An Ideal Husband,1999,2.929082523364486,b2
3291,tt3961040,Darkness,2004,3.2461515094339624,b2
3292,tt1709143,The Last Days on Mars,2013,0.02465698113207547,b2
3292,tt1709143,The Last Days on Mars,2013,0.02465698113207547,b2
3298,tt1573072,Housefull,2010,1.854089108910891,b2
3300,tt1502407,Halloween,2018,25.4900667,b2
3300,tt1502407,Halloween,2018,25.4900667,b2
3305,tt4094724,The Purge: Election Year,2016,11.8514727,b2
3305,tt4094724,The Purge: Election Year,2016,11.8514727,b2
3308,tt5726086,Insidious: The Last Key,2018,16.7885588,b2
3308,tt5726086,Insidious: The Last Key,2018,16.7885588,b2
3308,tt5726086,Insidious: The Last Key,2018,16.7885588,b2
3315,tt4925292,Lady Bird,2017,7.8610769,b2
3315,tt4925292,Lady Bird,2017,7.8610769,b2
3317,tt1412386,The Best Exotic Marigold Hotel,2012,13.463978,b2
3317,tt1412386,The Best Exotic Marigold Hotel,2012,13.463978,b2
3317,tt1412386,The Best Exotic Marigold Hotel,2012,13.463978,b2
3318,tt7784604,Hereditary,2018,7.0133905,b2
3318,tt7784604,Hereditary,2018,7.0133905,b2
3318,tt7784604,Hereditary,2018,7.0133905,b2
3319,tt5164432,"Love, Simon",2018,6.5520633,b2
3319,tt5164432,"Love, Simon",2018,6.5520633,b2
3319,tt5164432,"Love, Simon",2018,6.5520633,b2
3321,tt3348730,Jigsaw,2017,10.2445196,b2
3321,tt3348730,Jigsaw,2017,10.2445196,b2
3321,tt3348730,Jigsaw,2017,10.2445196,b2
3324,tt2443822,The Boy,2016,6.8220952,b2
3324,tt2443822,The Boy,2016,6.8220952,b2
3324,tt2443822,The Boy,2016,6.8220952,b2
3325,tt5001718,"Everything, Everything",2017,6.1603136,b2
3325,tt5001718,"Everything, Everything",2017,6.1603136,b2
3326,tt1314655,Devil,2010,6.3354114,b2
3326,tt1314655,Devil,2010,6.3354114,b2
3326,tt1314655,Devil,2010,6.3354114,b2
3328,tt2555736,The Second Best Exotic Marigold Hotel,2015,9.0384306,b2
3328,tt2555736,The Second Best Exotic Marigold Hotel,2015,9.0384306,b2
3329,tt4795124,How to Be a Latin Lover,2017,6.2556228,b2
3329,tt4795124,How to Be a Latin Lover,2017,6.2556228,b2
3332,tt4897908,Calendar Girls,2003,9.3074616,b2
3334,tt5690360,Slender Man,2018,5.1723644,b2
3334,tt5690360,Slender Man,2018,5.1723644,b2
3334,tt5690360,Slender Man,2018,5.1723644,b2
3338,tt1389139,When the Bough Breaks,2016,3.0768449,b2
3338,tt1389139,When the Bough Breaks,2016,3.0768449,b2
3338,tt1389139,When the Bough Breaks,2016,3.0768449,b2
3343,tt2752772,Sinister 2,2015,5.4104225,b2
3343,tt2752772,Sinister 2,2015,5.4104225,b2
3343,tt2752772,Sinister 2,2015,5.4104225,b2
3344,tt1488602,The Forest,2016,4.074923,b2
3344,tt1488602,The Forest,2016,4.074923,b2
3347,tt1876451,Sparkle,2012,2.4660323,b2
3348,tt4669186,Kevin Hart: What Now?,2016,2.3591043,b2
3349,tt1935179,Mud,2013,3.1556959,b2
3350,tt1564585,Skyline,2010,6.8264973,b2
3350,tt1564585,Skyline,2010,6.8264973,b2
3351,tt3521126,The Disaster Artist,2017,2.8717667,b2
3351,tt3521126,The Disaster Artist,2017,2.8717667,b2
3351,tt3521126,The Disaster Artist,2017,2.8717667,b2
3352,tt1540011,Blair Witch,2016,3.8985577,b2
3352,tt1540011,Blair Witch,2016,3.8985577,b2
3352,tt1540011,Blair Witch,2016,3.8985577,b2
3353,tt5305352,Valentine,2001,2.0384136,b2
3357,tt2473510,Paranormal Activity: The Ghost Dimension,2015,7.7959374,b2
3357,tt2473510,Paranormal Activity: The Ghost Dimension,2015,7.7959374,b2
3357,tt2473510,Paranormal Activity: The Ghost Dimension,2015,7.7959374,b2
3362,tt1881085,The Perfect Man,2005,1.9535005,b2
3362,tt1881085,The Perfect Man,2005,1.9535005,b2
3364,tt4196450,The Birth of a Nation,2016,1.6891011,b2
3364,tt4196450,The Birth of a Nation,2016,1.6891011,b2
3368,tt1655420,My Week with Marilyn,2011,3.4240572,b2
3368,tt1655420,My Week with Marilyn,2011,3.4240572,b2
3369,tt1126590,Big Eyes,2014,2.7317872,b2
3369,tt1126590,Big Eyes,2014,2.7317872,b2
3369,tt1126590,Big Eyes,2014,2.7317872,b2
3374,tt1494821,The Gift,2000,4.4567606,b2
3379,tt4543578,Drop Dead Gorgeous,1999,1.0571408,b2
3380,tt4807408,The Best of Enemies,2019,1.0205616,b2
3380,tt4807408,The Best of Enemies,2019,1.0205616,b2
3385,tt1333125,Movie 43,2013,3.1164747,b2
3386,tt4595882,Can You Ever Forgive Me?,2018,1.1752387,b2
3386,tt4595882,Can You Ever Forgive Me?,2018,1.1752387,b2
3386,tt4595882,Can You Ever Forgive Me?,2018,1.1752387,b2
3387,tt1470023,MacGruber,2010,0.8629895,b2
3387,tt1470023,MacGruber,2010,0.8629895,b2
3387,tt1470023,MacGruber,2010,0.8629895,b2
3389,tt2170299,Bad Words,2014,0.7843145,b2
3389,tt2170299,Bad Words,2014,0.7843145,b2
3390,tt1791682,While We're Young,2015,1.7503828,b2
3390,tt1791682,While We're Young,2015,1.7503828,b2
3390,tt1791682,While We're Young,2015,1.7503828,b2
3392,tt1447480,Bones,2001,0.8378853,b2
3393,tt1307068,Seeking a Friend for the End of the World,2012,1.1766959,b2
3393,tt1307068,Seeking a Friend for the End of the World,2012,1.1766959,b2
3393,tt1307068,Seeking a Friend for the End of the World,2012,1.1766959,b2
3395,tt2582500,Shut In,2016,1.1360665,b2
3395,tt2582500,Shut In,2016,1.1360665,b2
3395,tt2582500,Shut In,2016,1.1360665,b2
3396,tt1477837,Cedar Rapids,2011,0.7862131,b2
3397,tt1748227,The Collection,2012,0.8890094,b2
3397,tt1748227,The Collection,2012,0.8890094,b2
3397,tt1748227,The Collection,2012,0.8890094,b2
3403,tt1772288,Danny Collins,2015,0.8465845,b2
3403,tt1772288,Danny Collins,2015,0.8465845,b2
3403,tt1772288,Danny Collins,2015,0.8465845,b2
3405,tt1636833,Black and White,2000,0.5241315,b2
3408,tt1801552,Gotti,2018,0.60891,b2
